0.667179,0.526893
0.667136,0.526801
0.66722,0.526839
0.667446,0.527146
0.667668,0.527369
0.667755,0.527506
0.667971,0.527282
0.668041,0.52685
0.668127,0.526553
0.668074,0.526906
0.667939,0.52707
0.667757,0.527045
0.668003,0.52765
0.66767,0.527388
0.667688,0.527531
0.667666,0.527883
0.667557,0.528249
0.667717,0.528892
0.667234,0.528921
0.666752,0.528949
0.666929,0.529647
0.666531,0.529749
0.666453,0.530152
0.666454,0.530627
0.666618,0.531242
0.666012,0.531097
0.66561,0.531128
0.665445,0.53138
0.665253,0.531661
0.664974,0.531802
0.664955,0.532207
0.665096,0.532749
0.664722,0.532767
0.664309,0.532745
0.664283,0.533149
0.663917,0.53316
0.664425,0.534045
0.664359,0.534224
0.664078,0.534167
0.664505,0.534946
0.664559,0.535213
0.664319,0.535136
0.664147,0.535228
0.664103,0.535482
0.663792,0.535517
0.663694,0.535829
0.663499,0.536028
0.663134,0.535974
0.662531,0.535675
0.662314,0.535821
0.66195,0.535775
0.66192,0.536085
0.661603,0.536006
0.661376,0.53596
0.661554,0.536219
0.661368,0.53604
0.661369,0.535984
0.661521,0.535863
0.661577,0.535717
0.661738,0.535554
0.661602,0.535184
0.661528,0.534973
0.661714,0.53492
0.661987,0.53454
0.662121,0.534661
0.662108,0.534475
0.662156,0.534521
0.662505,0.534801
0.6626,0.53469
0.662819,0.53462
0.66282,0.53427
0.662678,0.534129
0.662729,0.534098
0.662942,0.534189
0.662967,0.53392
0.663228,0.533613
0.663308,0.533391
0.663397,0.533483
0.663535,0.533585
0.663079,0.533279
0.662872,0.533079
0.662878,0.533079
0.662759,0.533097
0.66237,0.533011
0.66208,0.533001
0.661913,0.532993
0.662036,0.533218
0.662102,0.533158
0.662435,0.533241
0.662721,0.533274
0.662713,0.53331
0.662556,0.533021
0.662574,0.53277
0.662487,0.532781
0.662263,0.532486
0.662004,0.532504
0.661985,0.532711
0.662194,0.533229
0.662156,0.533467
0.662148,0.533667
0.662213,0.534026
0.662036,0.534104
0.661822,0.534154
0.661681,0.53413
0.661402,0.534023
0.661497,0.534253
0.661168,0.533899
0.661509,0.534224
0.661533,0.534268
0.66148,0.534389
0.661408,0.534423
0.661392,0.534446
0.661632,0.534605
0.661777,0.534565
0.661869,0.534444
0.66217,0.534162
0.662414,0.533997
0.662342,0.53397
0.662147,0.533958
0.662156,0.534052
0.662278,0.534203
0.662568,0.534332
0.662604,0.534238
0.662726,0.534351
0.662553,0.534226
0.662297,0.534111
0.662275,0.534111
0.662247,0.534101
0.662514,0.534485
0.662643,0.534507
0.66296,0.534517
0.663091,0.534531
0.663188,0.534474
0.663295,0.534402
0.663609,0.534352
0.663974,0.534076
0.664194,0.533844
0.664417,0.533764
0.664487,0.533847
0.664573,0.533876
0.664847,0.534038
0.664922,0.534256
0.664955,0.53449
0.664676,0.534421
0.664894,0.534867
0.664622,0.534758
0.664557,0.534804
0.664372,0.534703
0.664399,0.534849
0.664502,0.535207
0.664224,0.535231
0.664269,0.5356
0.664112,0.535757
0.663724,0.535684
0.663821,0.536102
0.663515,0.536102
0.663549,0.536425
0.663374,0.536501
0.66314,0.536435
0.663264,0.536628
0.663463,0.537019
0.663109,0.53674
0.662923,0.536755
0.662996,0.537022
0.662868,0.537064
0.662718,0.537067
0.662612,0.53717
0.662389,0.537104
0.662283,0.537054
0.66256,0.537215
0.662783,0.537145
0.66295,0.537149
0.663024,0.537236
0.663171,0.53732
0.66335,0.537196
0.663475,0.53696
0.663466,0.536945
0.663538,0.536896
0.663587,0.536929
0.663393,0.536759
0.663402,0.536694
0.663269,0.536542
0.663517,0.53656
0.663823,0.536357
0.664031,0.536366
0.664217,0.536304
0.664391,0.536488
0.664317,0.53648
0.664138,0.536316
0.664075,0.536203
0.663969,0.536167
0.663918,0.536162
0.664038,0.536108
0.664031,0.536128
0.664191,0.536393
0.664361,0.536774
0.664434,0.536984
0.664476,0.53713
0.664425,0.537036
0.664328,0.537031
0.664081,0.536963
0.664241,0.537336
0.664108,0.537306
0.66403,0.537201
0.663929,0.537156
0.66389,0.537139
0.663815,0.537048
0.663861,0.537098
0.663735,0.536839
0.663754,0.5367
0.663883,0.536556
0.663995,0.536305
0.664164,0.536134
0.664393,0.536002
0.664339,0.536015
0.66443,0.536255
0.664309,0.536301
0.664213,0.536394
0.664025,0.536408
0.663907,0.53648
0.66363,0.536451
0.663713,0.536759
0.663671,0.536851
0.663588,0.536813
0.663556,0.536752
0.663226,0.536557
0.663288,0.53677
0.663371,0.536946
0.663271,0.536944
0.663216,0.53691
0.663254,0.537062
0.663302,0.537149
0.663205,0.536981
0.663374,0.536803
0.663355,0.536575
0.663528,0.536567
0.663706,0.53658
0.663971,0.53651
0.664134,0.536582
0.664087,0.536502
0.664034,0.536222
0.663978,0.536162
0.664044,0.536185
0.664079,0.536108
0.664115,0.536174
0.664091,0.536042
0.66416,0.536067
0.66423,0.536079
0.664411,0.53614
0.664601,0.53614
0.664345,0.535996
0.664256,0.53594
0.664203,0.535941
0.664092,0.535833
0.664033,0.535685
0.663961,0.535653
0.66416,0.535824
0.664193,0.535805
0.664124,0.535742
0.664262,0.535655
0.664458,0.535485
0.664588,0.535522
0.664462,0.535388
0.664387,0.535228
0.664483,0.535322
0.664601,0.53547
0.664374,0.535327
0.664242,0.535207
0.664199,0.534988
0.664256,0.534903
0.664252,0.534936
0.664276,0.534849
0.664407,0.534889
0.664351,0.534803
0.664444,0.534697
0.664524,0.534615
0.664592,0.534633
0.664606,0.534611
0.664463,0.53458
0.664547,0.534785
0.664318,0.534694
0.664477,0.53497
0.664538,0.535153
0.664463,0.535202
0.664541,0.535463
0.664347,0.535437
0.664335,0.535516
0.66431,0.535582
0.664388,0.535756
0.664426,0.535984
0.664494,0.536257
0.664366,0.536311
0.664261,0.536377
0.664191,0.536521
0.664159,0.536664
0.664309,0.536998
0.664208,0.537067
0.664084,0.537078
0.663982,0.537101
0.664108,0.537327
0.664107,0.537449
0.664131,0.537433
0.66412,0.537258
0.664056,0.537146
0.664161,0.537214
0.664336,0.5373
0.664414,0.537224
0.664455,0.537099
0.664481,0.536888
0.664545,0.536744
0.66456,0.536642
0.664667,0.536655
0.664865,0.536417
0.664902,0.53622
0.664989,0.536068
0.665019,0.535988
0.665092,0.53596
0.665098,0.535986
0.665044,0.535919
0.665045,0.536001
0.664822,0.53586
0.664976,0.536033
0.664974,0.535968
0.665045,0.535761
0.665203,0.535588
0.665425,0.535459
0.665643,0.535384
0.66596,0.535165
0.666192,0.535024
0.666413,0.534996
0.666549,0.534833
0.666538,0.534732
0.666586,0.534604
0.666625,0.534553
0.666547,0.534567
0.666663,0.534774
0.666742,0.534882
0.66674,0.534963
0.666699,0.534975
0.666681,0.535018
0.666726,0.535038
0.666894,0.53512
0.666978,0.535254
0.667034,0.535342
0.667186,0.535539
0.667204,0.535559
0.667193,0.5356
0.667042,0.535334
0.667093,0.535297
0.667115,0.535209
0.667204,0.535182
0.667232,0.535148
0.66714,0.53507
0.667168,0.535007
0.667184,0.534908
0.667105,0.534808
0.667088,0.534828
0.666953,0.53467
0.666995,0.534768
0.667168,0.534965
0.667315,0.535129
0.667157,0.535091
0.667145,0.535188
0.666978,0.535104
0.666915,0.535082
0.666936,0.535076
0.667035,0.534973
0.667129,0.534799
0.667222,0.53477
0.667347,0.534855
0.667515,0.534737
0.667554,0.534846
0.667591,0.534853
0.667546,0.534746
0.667404,0.534753
0.667454,0.534954
0.667415,0.535089
0.667378,0.535253
0.667455,0.53553
0.667465,0.535743
0.667492,0.53597
0.667408,0.536081
0.667191,0.536067
0.666959,0.536035
0.666777,0.536051
0.666664,0.536127
0.666585,0.536235
0.666439,0.536248
0.666312,0.536275
0.6661,0.536167
0.666083,0.536262
0.665992,0.536291
0.665961,0.536378
0.665843,0.536431
0.665738,0.536469
0.665673,0.53656
0.66562,0.536642
0.665662,0.536749
0.665812,0.536893
0.665859,0.536857
0.665847,0.536743
0.665751,0.536685
0.665635,0.536484
0.66578,0.536666
0.665764,0.536667
0.665686,0.536682
0.665663,0.536759
0.66551,0.536676
0.665454,0.536592
0.665573,0.536436
0.665684,0.536341
0.665716,0.536208
0.665762,0.535958
0.665735,0.535816
0.665773,0.535755
0.665709,0.535763
0.665711,0.535811
0.66568,0.535872
0.665644,0.535966
0.665426,0.535884
0.665205,0.535828
0.665125,0.535905
0.664873,0.535795
0.664888,0.535955
0.664795,0.535962
0.664825,0.536102
0.6646,0.535959
0.664594,0.536066
0.664555,0.536136
0.664566,0.536242
0.664577,0.536266
0.664613,0.536311
0.664669,0.536396
0.664612,0.536318
0.664683,0.536408
0.664721,0.536344
0.664618,0.536315
0.664582,0.536312
0.664459,0.536217
0.664333,0.536134
0.664246,0.536094
0.664229,0.536096
0.664258,0.536091
0.664255,0.536009
0.664242,0.53603
0.664235,0.535962
0.664229,0.536004
0.664192,0.536017
0.664153,0.536083
0.664223,0.53615
0.664278,0.536266
0.664317,0.536322
0.664475,0.536388
0.664536,0.536508
0.664609,0.536583
0.664665,0.536698
0.664674,0.536706
0.66461,0.536652
0.664639,0.536599
0.664556,0.536469
0.664627,0.536402
0.664625,0.536366
0.664603,0.536357
0.66459,0.536265
0.664556,0.536311
0.664589,0.536441
0.664518,0.536463
0.664491,0.536486
0.66446,0.536416
0.664385,0.536292
0.664427,0.536247
0.664422,0.53612
0.66443,0.536084
0.664473,0.536156
0.664386,0.536062
0.664353,0.536074
0.664213,0.536027
0.66412,0.536004
0.664014,0.535972
0.663937,0.53586
0.663882,0.535763
0.663976,0.535723
0.664078,0.535589
0.664215,0.535655
0.664167,0.535592
0.664227,0.535579
0.66435,0.535381
0.664534,0.535193
0.664574,0.535076
0.664717,0.535213
0.66477,0.535235
0.664809,0.535208
0.664872,0.535286
0.664937,0.535293
0.665024,0.535328
0.665018,0.535182
0.665126,0.535205
0.665216,0.53515
0.665318,0.53502
0.665389,0.534957
0.665442,0.534824
0.665446,0.534743
0.665405,0.534606
0.665384,0.534566
0.665296,0.534393
0.665328,0.534415
0.66544,0.5346
0.665495,0.534693
0.665455,0.534636
0.665444,0.534589
0.665383,0.534475
0.665405,0.534424
0.665402,0.534401
0.665441,0.534317
0.665538,0.534341
0.665675,0.534328
0.665668,0.53426
0.665681,0.534199
0.665745,0.534176
0.665689,0.534087
0.665762,0.534167
0.665748,0.534243
0.665631,0.534235
0.665657,0.53433
0.6656,0.534259
0.665606,0.534198
0.665586,0.53413
0.665485,0.534024
0.665473,0.53406
0.665602,0.53419
0.665741,0.534192
0.665773,0.534189
0.665853,0.534157
0.665971,0.534109
0.666002,0.534037
0.666027,0.533914
0.666023,0.53387
0.665916,0.533777
0.665982,0.533749
0.665995,0.533677
0.666034,0.533561
0.666074,0.533362
0.666075,0.53318
0.666177,0.533118
0.666239,0.533133
0.666219,0.533111
0.6662,0.533085
0.6662,0.533074
0.666183,0.533027
0.666281,0.533072
0.666161,0.53303
0.66598,0.532961
0.665885,0.532953
0.665756,0.532885
0.665741,0.532858
0.665746,0.532971
0.665825,0.533142
0.66573,0.53307
0.66564,0.533056
0.665503,0.533021
0.665429,0.533018
0.665436,0.533053
0.665494,0.533064
0.665521,0.533067
0.665605,0.533127
0.665697,0.533167
0.665736,0.533163
0.665822,0.53316
0.665876,0.533149
0.665829,0.533142
0.665873,0.533229
0.665856,0.533281
0.665829,0.533243
0.665642,0.53319
0.665555,0.533228
0.665343,0.533147
0.665324,0.533238
0.665176,0.533219
0.665133,0.533312
0.665134,0.533434
0.665022,0.53343
0.664885,0.533399
0.664854,0.53345
0.664887,0.533536
0.664816,0.533451
0.664789,0.533486
0.664731,0.533437
0.664754,0.533515
0.664691,0.533518
0.664683,0.533622
0.664663,0.533693
0.664661,0.533745
0.664769,0.53377
0.664861,0.533756
0.665028,0.533927
0.665118,0.533965
0.665182,0.534086
0.665172,0.534113
0.665176,0.534108
0.665248,0.534181
0.6652,0.534116
0.665267,0.534096
0.665303,0.534035
0.665314,0.53399
0.665295,0.534028
0.665257,0.534046
0.665116,0.533965
0.665107,0.534059
0.665118,0.534166
0.665142,0.534284
0.665042,0.534295
0.665013,0.534323
0.664992,0.534322
0.664974,0.534361
0.664974,0.534323
0.664826,0.534159
0.664774,0.534085
0.664829,0.534017
0.664881,0.534025
0.665005,0.534069
0.665095,0.53409
0.665076,0.534048
0.665086,0.53409
0.664995,0.534023
0.665013,0.534025
0.664926,0.533851
0.664955,0.533892
0.664941,0.533825
0.665017,0.533775
0.664957,0.533719
0.664966,0.533709
0.665009,0.533675
0.665114,0.533591
0.665184,0.53349
0.665281,0.533496
0.665355,0.533591
0.665257,0.533541
0.665133,0.533404
0.66513,0.533439
0.665109,0.533445
0.665078,0.533457
0.665043,0.533539
0.664955,0.533518
0.664867,0.533494
0.664801,0.53347
0.66483,0.533539
0.664755,0.533556
0.664709,0.533537
0.664816,0.533668
0.664865,0.533732
0.66479,0.533734
0.664684,0.533751
0.664542,0.533738
0.664405,0.533741
0.664286,0.533751
0.664213,0.533803
0.66418,0.533906
0.664092,0.533951
0.66407,0.534065
0.66407,0.5342
0.663957,0.534227
0.663856,0.534262
0.663866,0.534411
0.663876,0.534558
0.663807,0.534629
0.663729,0.534687
0.663674,0.534765
0.663607,0.534813
0.663563,0.53488
0.663418,0.534852
0.66335,0.534899
0.66337,0.535033
0.66332,0.535108
0.663263,0.535167
0.663144,0.535157
0.66305,0.535165
0.66304,0.53524
0.663004,0.535259
0.663006,0.535256
0.662992,0.535187
0.663013,0.535185
0.662965,0.535087
0.662979,0.535104
0.662938,0.535078
0.662902,0.535031
0.662889,0.535054
0.662795,0.534994
0.662799,0.535039
0.662749,0.535034
0.662681,0.535061
0.662711,0.535137
0.66274,0.535197
0.662693,0.535212
0.662693,0.53523
0.662746,0.535238
0.662732,0.535217
0.66269,0.535116
0.662688,0.535051
0.662726,0.53509
0.66274,0.535204
0.662711,0.53528
0.662587,0.535259
0.662493,0.535247
0.662491,0.535332
0.662418,0.53529
0.662388,0.535315
0.662368,0.535356
0.662308,0.535359
0.662289,0.535378
0.66229,0.535397
0.66228,0.535358
0.662241,0.535357
0.662261,0.535393
0.662229,0.535395
0.662145,0.53538
0.662096,0.535387
0.662059,0.535405
0.662043,0.535484
0.662013,0.535538
0.662004,0.535612
0.662042,0.53572
0.662036,0.535775
0.662072,0.535862
0.662164,0.535972
0.662218,0.535936
0.662251,0.535921
0.662217,0.535942
0.662237,0.536002
0.662263,0.53612
0.66218,0.536126
0.662141,0.536164
0.662134,0.536192
0.662142,0.536226
0.662102,0.536252
0.662027,0.53621
0.662066,0.536325
0.662041,0.536376
0.661975,0.536385
0.661853,0.536291
0.661791,0.536306
0.661697,0.536281
0.661735,0.536333
0.661701,0.536341
0.6617,0.536401
0.661637,0.53641
0.661664,0.5365
0.661633,0.536537
0.661643,0.536587
0.661573,0.536586
0.661627,0.536685
0.66168,0.536795
0.661756,0.536883
0.661798,0.536886
0.66184,0.536857
0.661836,0.536813
0.66193,0.536812
0.661993,0.536865
0.662011,0.536826
0.661958,0.536792
0.661886,0.536785
0.661863,0.536845
0.661769,0.536843
0.661644,0.53679
0.66158,0.536792
0.661598,0.536891
0.661591,0.536923
0.661602,0.536952
0.661612,0.536948
0.661666,0.536943
0.661618,0.536904
0.661605,0.536835
0.661637,0.53672
0.661646,0.536736
0.661634,0.536752
0.661553,0.53666
0.66156,0.536582
0.661528,0.536556
0.661493,0.536552
0.661499,0.536621
0.661454,0.536651
0.661311,0.536583
0.661229,0.536547
0.661211,0.536519
0.661262,0.536504
0.66136,0.536457
0.661445,0.536417
0.661416,0.536387
0.661457,0.53635
0.661494,0.536377
0.661561,0.536454
0.661545,0.53644
0.661555,0.536379
0.661554,0.536256
0.661636,0.53628
0.661605,0.536195
0.66157,0.536202
0.661538,0.536181
0.661544,0.536245
0.661572,0.536315
0.661403,0.536213
0.661401,0.536264
0.661437,0.536342
0.661483,0.536449
0.661455,0.536502
0.661505,0.536624
0.661479,0.536609
0.661498,0.536619
0.661569,0.53664
0.661652,0.536615
0.661725,0.536649
0.661772,0.536634
0.661846,0.536638
0.661839,0.536607
0.661782,0.536562
0.661741,0.53658
0.661757,0.536618
0.66178,0.536689
0.66179,0.536756
0.661776,0.536829
0.661754,0.536891
0.661733,0.53697
0.66178,0.537113
0.661805,0.53724
0.661758,0.537289
0.661755,0.537387
0.661732,0.537449
0.661702,0.537499
0.661659,0.537542
0.661608,0.537576
0.661577,0.537626
0.661581,0.537678
0.66161,0.537778
0.661543,0.537777
0.661453,0.537774
0.661405,0.537823
0.661322,0.537814
0.661269,0.537848
0.661271,0.537939
0.66129,0.538032
0.661249,0.538076
0.661282,0.538171
0.661235,0.538203
0.661186,0.538216
0.661218,0.538309
0.661283,0.538446
0.661353,0.538579
0.661282,0.538539
0.661299,0.538523
0.661282,0.538557
0.661251,0.538607
0.661205,0.538636
0.661088,0.538589
0.661019,0.538602
0.661048,0.538699
0.661065,0.53874
0.661104,0.538741
0.661171,0.538788
0.661193,0.538801
0.661196,0.538835
0.661211,0.538857
0.661263,0.53894
0.661278,0.539001
0.661218,0.538996
0.661221,0.53906
0.6612,0.539084
0.661243,0.53918
0.661276,0.539223
0.661264,0.539242
0.661187,0.539217
0.661221,0.53928
0.661266,0.53931
0.661275,0.539329
0.661243,0.539271
0.661284,0.539307
0.661314,0.539333
0.661318,0.53935
0.66131,0.539331
0.661336,0.539362
0.661417,0.539444
0.661406,0.539419
0.661452,0.539324
0.661452,0.539225
0.661458,0.539149
0.661496,0.539104
0.661581,0.539168
0.661649,0.539188
0.66163,0.539165
0.66161,0.539198
0.661595,0.53923
0.661681,0.539344
0.661716,0.539379
0.66172,0.539356
0.661696,0.539318
0.661715,0.539243
0.661755,0.539192
0.661775,0.539188
0.661812,0.539162
0.661849,0.539168
0.661987,0.539151
0.66204,0.539117
0.662112,0.539043
0.662193,0.538935
0.662181,0.538863
0.662237,0.538881
0.662276,0.53889
0.662357,0.53894
0.662382,0.538909
0.662449,0.538853
0.662506,0.538812
0.662549,0.538855
0.662621,0.538886
0.662637,0.53889
0.662619,0.538841
0.662581,0.538736
0.662586,0.538731
0.662552,0.538732
0.662506,0.53871
0.662462,0.538669
0.662422,0.538638
0.662395,0.538658
0.662338,0.538681
0.662283,0.538718
0.662317,0.538837
0.662371,0.538989
0.662351,0.53906
0.662176,0.538977
0.662103,0.538996
0.66211,0.539091
0.662095,0.53914
0.662019,0.539132
0.661942,0.539123
0.661934,0.539178
0.661871,0.539175
0.661876,0.539215
0.661859,0.539219
0.661825,0.539205
0.66178,0.539139
0.66172,0.539054
0.661717,0.538943
0.661762,0.538913
0.661758,0.538855
0.661684,0.538777
0.661721,0.538673
0.661756,0.538601
0.661822,0.538556
0.661892,0.538512
0.661877,0.538496
0.661864,0.538462
0.661908,0.538443
0.661876,0.538461
0.661859,0.538401
0.661877,0.538464
0.66182,0.538475
0.661754,0.538474
0.661745,0.538464
0.661795,0.538494
0.661868,0.538421
0.661924,0.538342
0.662001,0.53827
0.662012,0.538253
0.662065,0.538237
0.662142,0.538155
0.662168,0.538147
0.662194,0.538107
0.662133,0.538082
0.662068,0.538063
0.662119,0.538129
0.662181,0.538199
0.6621,0.538144
0.662098,0.53813
0.662051,0.538064
0.662105,0.538103
0.662125,0.538088
0.662118,0.538042
0.662087,0.537993
0.662095,0.538036
0.662081,0.538053
0.662124,0.538169
0.662144,0.53825
0.662219,0.538368
0.662248,0.538414
0.662206,0.538403
0.662167,0.538424
0.662103,0.538438
0.66211,0.538528
0.662095,0.538592
0.662026,0.538597
0.661964,0.538577
0.661826,0.538492
0.661774,0.538488
0.661739,0.538505
0.661728,0.538546
0.661678,0.538493
0.661607,0.538497
0.661577,0.538543
0.661483,0.538524
0.661461,0.538577
0.661446,0.538625
0.661434,0.538701
0.661373,0.53873
0.661319,0.538768
0.661232,0.538773
0.661228,0.538859
0.661201,0.538918
0.661092,0.538898
0.661095,0.538992
0.661116,0.539099
0.661089,0.539159
0.661163,0.539325
0.661148,0.539404
0.661104,0.539448
0.661049,0.539471
0.661025,0.539526
0.661004,0.539578
0.660967,0.539599
0.660927,0.539623
0.660947,0.539696
0.660973,0.539765
0.660924,0.539771
0.660916,0.539808
0.660876,0.539833
0.660882,0.53992
0.660851,0.539967
0.660768,0.53997
0.660689,0.53997
0.66069,0.540047
0.660629,0.54006
0.660641,0.540142
0.660609,0.540174
0.660628,0.540248
0.660628,0.540253
0.660645,0.540186
0.660712,0.540128
0.660797,0.540052
0.660876,0.539967
0.66091,0.539903
0.660932,0.53984
0.660898,0.539803
0.660842,0.539796
0.660837,0.53986
0.660833,0.539927
0.660881,0.540049
0.660749,0.539995
0.660731,0.540058
0.660708,0.540112
0.660683,0.540152
0.660676,0.540189
0.660661,0.54025
0.660681,0.540338
0.660681,0.540415
0.660626,0.540409
0.660602,0.540399
0.66061,0.540416
0.660674,0.540492
0.660731,0.540469
0.660762,0.540507
0.66075,0.540513
0.66074,0.540551
0.660813,0.540671
0.660793,0.540662
0.660799,0.54071
0.660816,0.540739
0.660835,0.540739
0.660879,0.540789
0.66089,0.540769
0.660885,0.540783
0.660853,0.540786
0.66087,0.540839
0.660822,0.540831
0.660721,0.540781
0.660628,0.540706
0.660626,0.540778
0.660645,0.540865
0.660666,0.540949
0.66066,0.540958
0.660621,0.540982
0.660597,0.541005
0.660595,0.541004
0.660628,0.541052
0.660654,0.541048
0.660659,0.541058
0.660738,0.541063
0.660785,0.541012
0.660857,0.540981
0.660926,0.540983
0.660994,0.541031
0.661055,0.541024
0.661053,0.541035
0.661034,0.541026
0.660936,0.540934
0.660981,0.540929
0.661017,0.540931
0.661063,0.540892
0.661104,0.540856
0.661117,0.540798
0.661204,0.540787
0.661277,0.540804
0.661312,0.540804
0.661292,0.540781
0.661353,0.540778
0.661406,0.540784
0.66137,0.54081
0.66135,0.540828
0.661339,0.540866
0.661303,0.5409
0.6613,0.540961
0.661282,0.541008
0.66122,0.540981
0.661132,0.540923
0.661086,0.54095
0.661005,0.540955
0.660984,0.541019
0.660921,0.541037
0.660767,0.540967
0.66074,0.541022
0.660668,0.541034
0.660705,0.541157
0.660642,0.541176
0.660537,0.541147
0.660501,0.541181
0.66048,0.54123
0.660416,0.541234
0.66035,0.541226
0.660308,0.541251
0.660175,0.541193
0.66015,0.54123
0.660171,0.541309
0.660115,0.541296
0.660096,0.541311
0.660059,0.541267
0.660043,0.541232
0.660093,0.54115
0.66014,0.541132
0.660172,0.541101
0.66018,0.541105
0.660232,0.541185
0.660243,0.5412
0.660213,0.54117
0.66023,0.541168
0.66026,0.541155
0.660231,0.541129
0.660174,0.541076
0.660228,0.541121
0.660285,0.5411
0.660323,0.541035
0.660365,0.541059
0.660347,0.541038
0.660322,0.540996
0.660279,0.540993
0.660199,0.540959
0.660162,0.540963
0.660197,0.540991
0.660126,0.540971
0.660183,0.541064
0.660173,0.541106
0.660038,0.541017
0.659992,0.540998
0.65997,0.540987
0.659995,0.540954
0.659982,0.540864
0.660048,0.540869
0.660061,0.540755
0.66009,0.54072
0.660123,0.540687
0.660155,0.540668
0.660171,0.540666
